AED,5.56901207,0.179565062
AFN,83.51235024,0.011974277
ALL,164.8302957,0.006066846
AMD,622.8700084,0.001605471
ANG,2.714002698,0.368459472
AOA,146.069899,0.006846038
ARS,8.176873803,0.122296127
AUD,1.6703629,0.598672301
AWG,2.714002709,0.36845947
AZN,1.189308854,0.840824481
BAM,2.292632619,0.436179784
BBD,3.032405261,0.329771226
BDT,117.9875231,0.008475472
BGN,2.289391992,0.436797195
BHD,0.571683187,1.749220589
BIF,2334.918428,0.000428281
BMD,1.51620263,0.659542452
BND,1.930779163,0.517925623
BOB,10.47640452,0.095452595
BRL,3.408173922,0.293412256
BSD,1.51620263,0.659542452
BTN,91.41454243,0.010939179
BWP,13.12161555,0.076210128
BYR,13379.82717,7.47E-05
BZD,3.062429072,0.326538175
CAD,1.598449413,0.625606286
CDF,1389.932613,0.000719459
CHF,1.441866396,0.693545534
CLP,763.1795106,0.001310308
CNY,9.298084297,0.107549036
COP,2908.782025,0.000343787
CRC,761.5893946,0.001313044
CUC,1.51620263,0.659542452
CUP,40.17936971,0.024888394
CVE,127.9326395,0.007816614
CZK,30.51564583,0.032770075
DJF,272.459178,0.003670275
DKK,8.744247923,0.114360893
DOP,63.52854005,0.015740957
DZD,121.5372004,0.008227934
EGP,10.64313437,0.093957284
ERN,16.7237114,0.05979534
ETB,28.4158914,0.035191576
EUR,1.172204445,0.853093506
FJD,2.880765017,0.347130014
FKP,1,1
GBP,1,1
GEL,2.510731455,0.398290306
GGP,1,1
GHS,3.06953418,0.325782331
GIP,1,1
GMD,55.33096548,0.018073063
GNF,10615.43457,9.42E-05
GTQ,11.88325344,0.084152038
GYD,309.9858175,0.003225954
HKD,11.75540118,0.08506728
HNL,30.77891574,0.032489774
HRK,8.736598635,0.114461021
HTG,65.72738708,0.015214358
HUF,345.6441174,0.002893149
IDR,15066.80878,6.64E-05
ILS,5.545271662,0.180333816
IMP,1,1
INR,91.41454243,0.010939179
IQD,1761.847109,0.000567586
IRR,18608.28418,5.37E-05
ISK,188.0090359,0.005318893
JEP,1,1
JMD,152.7687787,0.00654584
JOD,1.073926,0.931162855
JPY,151.4190077,0.006604191
KES,130.2114219,0.007679818
KGS,73.71776338,0.013565252
KHR,6037.280557,0.000165638
KMF,576.6867833,0.001734044
KPW,197.9205277,0.005052533
KRW,1735.336072,0.000576257
KWD,0.433739961,2.305528865
KYD,1.243286159,0.804320062
KZT,230.4399402,0.004339526
LAK,11777.24585,8.49E-05
LBP,2291.721025,0.000436353
LKR,197.9400058,0.005052036
LRD,112.9570016,0.008852926
LSL,15.25390819,0.06555697
LTL,4.047387507,0.247072957
LVL,0.822763019,1.215416806
LYD,1.934674591,0.51688279
MAD,13.01180992,0.076853259
MDL,18.88396803,0.052954972
MGA,3317.367098,0.000301444
MKD,71.39116141,0.014007336
MMK,1485.875903,0.000673004
MNT,2171.961137,0.000460413
MOP,12.10806322,0.082589592
MRO,446.5197993,0.002239542
MUR,47.29023938,0.021146013
MVR,23.33435787,0.042855261
MWK,493.8159568,0.002025046
MXN,19.89553771,0.050262527
MYR,4.834790835,0.20683418
MZN,45.137222,0.022154664
NAD,15.25390819,0.06555697
NGN,243.4263019,0.00410802
NIO,37.48810123,0.026675131
NOK,9.272716085,0.107843267
NPR,145.3999095,0.006877583
NZD,1.958348723,0.510634285
OMR,0.583662203,1.713319786
PAB,1.51620263,0.659542452
PEN,4.233224127,0.236226566
PGK,3.393887666,0.294647348
PHP,65.89256591,0.015176219
PKR,151.4269948,0.006603842
PLN,5.091399494,0.196409652
PYG,6874.955248,0.000145456
QAR,5.520943153,0.181128473
RON,5.222498446,0.191479234
RSD,133.9950832,0.00746296
RUB,50.46603973,0.019815306
RWF,986.2266194,0.001013966
SAR,5.686214672,0.17586392
SBD,11.08841836,0.090184187
SCR,18.06269025,0.055362739
SDG,6.684927415,0.149590256
SEK,10.22894695,0.097761774
SGD,1.930779163,0.517925623
SHP,1,1
SLL,6561.945532,0.000152394
SOS,2130.216127,0.000469436
SPL,0.252700438,3.95725471
SRD,4.964996477,0.201410012
STD,28565.25756,3.50E-05
SVC,13.26677302,0.07537628
SYP,155.1826356,0.00644402
SZL,15.25390819,0.06555697
THB,47.11977811,0.021222511
TJS,7.228172995,0.138347547
TMT,4.321177497,0.231418404
TND,2.518412359,0.397075561
TOP,2.805185255,0.356482695
TRY,2.952969422,0.338642179
TTD,9.718645823,0.102894994
TVD,1.6703629,0.598672301
TWD,45.57824822,0.02194029
TZS,2473.65587,0.00040426
UAH,12.37069219,0.08083622
UGX,3909.601006,0.000255781
USD,1.51620263,0.659542452
UYU,30.97583371,0.032283231
UZS,3178.237442,0.00031464
VEF,9.533425286,0.104894093
VND,32088.94463,3.12E-05
VUV,145.7031237,0.006863271
WST,3.5801715,0.279316228
XAF,768.915711,0.001300533
XAG,0.077535346,12.89734355
XAU,0.001215253,822.8738149
XBT,0.016871852,59.27031584
XCD,4.093747106,0.244274982
XDR,1.013354048,0.986821933
XOF,768.915711,0.001300533
XPD,0.002216794,451.1018804
XPF,139.8811987,0.007148924
XPT,0.001111633,899.5777273
YER,325.3842241,0.00307329
ZAR,15.25390819,0.06555697
ZMK,8301.209257,0.000120464
ZMW,8.301209257,0.120464377
ZWD,548.713732,0.001822444
